nameEn,nameZh,cas,unii,synonyms
Bellis Perennis,,,2HU33I03UY,"Bellis Perennis Kit Refill|Arnica montana Root, Bryonia Dioica Root, Guaiacum officinale Resin, Toxicodendron Pubescens Shoot, Bellis Perennis, Ledum Palustre Twig, Ruta graveolens Flowering Top, and Viscum album Fruiting Top|B11 INJUROTOX|ACHILLEA MILLEFOLIUM, HYPERICUM PERFORATUM, HAMAMELIS VIRGINIANA ROOT BARK/STEM BARK, ECHINACEA, UNSPECIFIED, MATRICARIA RECUTITA, ATROPA BELLADONNA,COMFREY ROOT, ACONITUM NAPELLUS, BELLIS PERENNIS,ARNICA MONTANA, and RUTA GRAVEOLENS FLOWERING TOP|Hay Fever|Aconitum napellus, Apis mellifica, Arnica montana, Arsenicum album, Belladonna, Bellis perennis, Bryonia, Calendula officinalis, Chamomilla, Cistus canadensis, Clematis erecta, Clematis vitalba, flos, Ferrum phosphoricum, Histaminum hydrochloricum, Hypericum perforatum, Ignatia amara, Impatiens glandulifera, flos, Ornithogalum umbellatum, flos, Passiflora incarnata, Phosphorus, Prunus cerasifera, flos, Rhus tox, Sulphur, Symphytum, Trifolium pratense, and Veratrum album.|Aconitum Napellus, Arnica Montana, Bellis Perennis, Bryonia (Alba), Calendula Officinalis, Chamomilla, Echinacea (Angustifolia), Echinacea Purpurea, Funiculus Umbilicalis Suis, Glandula Suprarenalis Suis, Hamamelis Virginiana, Hepar Sulphuris Calcareum, Hypericum Perforatum, Ledum Palustre, Millefolium, Nadidum, Pantothenic Acid, Rhus Tox, Sarcolacticum Acidum, Symphytum Officinale|Recover Ease Trauma - Pain"
Chlorpromazine Hydrochloride,,,9WP59609J6,ChlorproMAZINE|Chlorpromazine|CHLORPROMAZINE HCI
Oseltamivir Phosphate,,,4A3O49NGEZ,OSELTAMIVIR|Oseltamivir Phosphate for Oral Suspension|Tamiflu|Oseltamivir Acid|oseltamavir phosphate|Oseltamivir
Allantoin,,,344S277G0Z,"Bath Bomb 2-pack (Lavender)|Equate Scar Topical|Sheffield Advanced Scar Gel|QC Scar|Healing Hand Cream|Mederma Advanced Scar|BioBarrier Repair Eye Cream|Allantoin, Lidocaine"
Hydrocortisone Acetate,,,3X7931PO74,"Hydrocortisone Acetate, Iodoquinol|pramosone|Anti-Itch Vulva Cream 1 Hydrocortisone Acetate|Lidocaine Hydrochloride and Hydrocortisone Acetate|Pramosone Cream|Hydrocortisone acetate 1%|ANUCORT-HC|1.85% hydrocortisone acetate - 1.15% pramoxine hci cream"
Sulfacetamide Sodium,,,4NRT660KJQ,"sulfacetamide sodium and sulfur|Sodium Sulfacetamide 9.8 % and Sulfur 4.8 % Cleanser|Sodium Sulfacetamide 10 Sulfur 2 Cleanser|Ovace Plus|Sodium Sulfacetamide 9% - Sulfur 4.5% Wash|SODIUM SULFACETAMIDE 10% AND SULFUR 5% Emollient Cream|SODIUM SULFACETAMIDE, SULFUR|Sodium Sulfacetamide 10 % and Sulfur 5 % Cleanser"
Daphne Mezereum Bark,,,X2N6E405GV,"Arsenicum Album, Cistus Canadensis, Clematis Erecta, Comocladia Dentata, Croton Tiglium, Dolichos Pruriens, Graphites, Iris Versicolor, Kali Bichromicum, Kalmia Latifolia, Lachesis Mutus, Mercurius Solubilis, Mezereum, Prunus Spinosa, Ranunculus Bulbosus, Rhus Tox, Zincum Phosphoratum|Itch Formula|Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|Difficulty Breathing Drops|Echinacea (Angustifolia), Phytolacca Decandra, Hepar Sulphuris Calcareum, Mercurius Solubilis, Mezereum, Ailanthus Glandulosus, Arsenicum Album, Lachesis Mutus, Herpes Simplex I and II Nosode, Herpes Zoster Nosode|VAXR HC|Arsenicum Album, Arsenicum Iodatum, Borax, Calcarea Carbonica, Graphites, Mezereum, Proteus, Natrum Muriaticum, Phytolacca Decandra, Sepia, Silicea, Sulphur, Thyroidinum|Cort Sym"
Benzethonium Chloride,,,PH41D05744,Blood Clotting|Walgreens Antiseptic Wound Wash|benzethonium chloride and benzocaine|AVANCE INCONTINENCE CARE|CharmTex Lightly Scented Antibacterial|Eco Bandage HIBISCUS|Bottom Wash|ANTIMICROBIAL FACE BODY WASH
Polyethylene Glycol 3350,,,G2M7P15E5P,"GAVILYTE G TM|Walgreens|EasyLAX|polyethylene glycol-3350, sodium chloride, potassium chloride and sodium bicarbonate|Dulcolax|Good Sense Clear Lax|injoy constipation relief|ez2go Polyethylene Glycol 3350"
Solanum Dulcamara Top,,,KPS1B1162N,"Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|BHI Arthritis|Hay Fever|Antimon. crud., Bryonia, Calc.carb., Causticum, Dulcamara, Graphites, Lycopodium, Merc. sulph. rub., Nat. carb., Nitricum ac., Nux vom., Rhus toxicodendron, Sabina, Sepia, Silicea, Staphysag., Sulphur, Thuja occ., Taraxacum|Hers Plus|Berberis vulg, Dulcamara, Equisetum hyemle, Eupatorium purp|ACONITUM NAPELLUS, ARSENIC TRIOXIDE, BLATTA ORIENTALIS, SOLANUM DULCAMARA TOP, IPECAC, NAPHTHALENE, QUEBRACHO BARK, PHOSPHORUS, HISTAMINE DIHYDROCHLORIDE|Dairy-Grain-Nightshade"
Witch Hazel,,,101I4J0U34,"WowDay Hemorrhoid and Fissure Cream|Walgreens|GUNA-ORAL|Humco Witch Hazel|GUNA THROAT AND GUMS|Phenylephrine Hydrochloride, Witch Hazel|DRMITSUI MEDICAL HAEMORRHOID|Hemorrhoidal Wipes with Witch Hazel"
Hyoscyamus Niger,,,4WRK2153H3,"Real Relief Natural Wellness Calming Syrup|Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|Thyroid Support|Difficulty Breathing Drops|Baptisia Tinctoria, Echinacea (Angustifolia), Arsenicum Album, Belladonna, Crotalus Horridus, Hyoscyamus Niger, Lachesis Mutus, Pyrogenium, Tarentula Cubensis, Anthracinum|Category I|Bestmade Natural Products BM108|Agnus castus, Avena sativa, Cinchona officinalis, Humulus lupulus, Hyoscyamus niger, Ignatia amara, Passiflora incarnata, Valeriana officinalis"
Sarsaparilla,,,2H1576D5WG,"Derma Pain Plus|Renal Health Formula|Ailanthus altissima Whole, Okoubaka aubrevillei Bark, Euphrasia Stricta, Gratiola officinalis, Juglans regia Whole, Smilax Regelii Root, and Taraxacum officinale Whole|Sarsaparilla Kit Refill|OHM-DETK|Aconitum Napellus, Aranea Diadema, Arnica Montana, Asclepias Vincetoxicum, Baptisia Tinctoria, Bryonia Alba, Echinacea Angustifolia, Equisetum Hyemale, Eupatorium Perforliatum, Gelsemium Sempervirens, Hepar Sulphuris Calcareum, Juglans Regia, Phytolacca Decandra, Sanguinaria Canadensis, Sarsaparilla, Sulphur, Zincum Metallicum|Derma Pain|UNDA 1002"
Clobetasol Propionate,,,779619577M,"Clodan|Clobetasol Propionate Cream USP, 0.05%|Clobetasol Propionate Cream 0.05%|clobetasol propionate emollient formulation|Clobetasol Propionate Cream USP, 0.05% Clobetasol Propionate Cream USP, 0.05%|Clobetasol Propionate ANDA|Clobetasol Propionate (emollient)|Clobetasol Propionate Cream, 0.05%"
Levofloxacin,,,6GNT3Y5LMF,Levofloxacin in 5% Dextrose|lLevofloxacin
Schoenocaulon Officinale Seed,,,6NAF1689IO,"Thyroid Support|Bestmade Natural Products Sabadilla|Allium cepa, Ambrosia artemisiaefolia, Arsenicum album, Arum triphyllum, Arundo mauritanica, Euphrasia officinalis, Galphimia glauca, Histaminum hydrochloricum, Kali bichromicum, Naphthalinum, Natrum muriaticum, Sabadilla, Solidago virgaurea, Sticta pulmonaria, Sulphur, Trifolium pratense, and Wyethia helenioides.|Hay Fever|Aconitum Napellus, Semecarpus anacardium Fruit, Bryonia Dioica Root, Gelsemium sempervirens Root, Menyanthes trifoliata, Piper methysticum Root, Schoenocaulon officinale Seed, and Spigelia Anthelmia|Hydrastis Canadensis, Kali Muriaticum, Gelsemium Sempervirens, Kali Bichromicum, Sabadilla, Histaminum, House Dust, Grass Mix, Trees Mix, Weeds Mix|Perfumox 6028|Allium Cepa, Apis Mellifica, Aralia Racemosa, Blatta Orientalis, Bovista, Carduus Marianus, Chelidonium Majus, Euphrasia Officinalas, Galphimia Glauca, Hedera Helix, Hydrastis Canadensis, Luffa Operculata, Nasturtium Aquaticum, Okoubaka, Sabadilla, Scrophularia Nodosa, Solidago Virgaurea, Taraxacum Officinale."
Atenolol,,,Q0MQD1073Q,CHLORTHALIDONE CHLORTHALIDONE|Chlorthalidone|ATENOLOL AND CHLORTHALIDONE|Azilsartan kamedoxomil and chlorthalidone|CHLORTHALIDONE|Thalitone|Edarbyclor|Atenolol and Chlorthalidone
Citalopram Hydrobromide,,,I1E9D14F36,CITALOPRAM|Citalopram|citalopram|Celexa
Polyethylene Glycol 400,,,B697894SGQ,"Polyethylene glycol 400, Tetrahydrozoline HCl, Zinc Sulfate|Discount Drug Mart Eye Drops Multi-Symptom Relief|TopCare Health Dry Eye Relief Eye Drops|DG Health Dry Eye Relief|polyethylene glycol 400, propylene glycol|SYSTANE HYDRATION PF PRESERVATIVE FREE|Equaline Advanced Relief Eye Drops|Blink Triple Care Preservative Free"
Mineral Oil,,,T5L8T28FGP,Walgreens|Hemorrhoidal Pain Relief Ointment|LEADER Mineral Oil|Dr. Butler Soothing Incontinence|Foster and Thrive Ready to Use Mineral oil Laxative|HEMORRHOIDALCREAMPROCURE|Exchange Select Hemorrhoidal|CAREALL Hemorrhoidal
Tobacco Leaf,,,6YR2608RSU,"TOXICODENDRON PUBESCENS LEAF|Sodium Borate, Anamirta Cocculus Seed, Gelsemium Sempervirens Root, Wood Creosote, Toxicodendron Pubescens Leaf, and Tobacco Leaf|Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|NV-HP|NAUSEA VOMITING HP|Aesculus Combination 9202|ECHINACEA, UNSPECIFIED|Cerebellum (Suis), Bryonia (Alba), Petroleum, Tabacum, Ambra Grisea, Cyclamen Europaeum, Natrum Salicylicum, Argentum Nitricum, Asarum Canadense, Calcarea Sulphurica, Carboneum Sulphuratum, Chininum Sulphuricum, Cocculus Indicus, Conium Maculatum, Digitalis Purpurea, Gelsemium Sempervirens, Phosphorus, Piper Methysticum, Silicea, Theridion"
Chaste Tree Fruit,,,433OSF3U8A,"Agnus Castus, Foeniculum Vulgare, Ammonium Bromatum, Caladium Seguinum, Fucus Vesiculosus, Lecithin (Derived From Egg), Capsicum Annuum, Galium Aparine, Hypothalamus Suis, Kali Bichromicum, Lac Defloratum (NSPC), Phytolacca Decandra, Thyroidinum (Bovine), Pituitarum Posterium (Bovine), Antimonium Crudum, Argentum Metallicum, Calcarea Carbonica, Selenium Metallicum, Adrenalinum, Phosphorus, Orchitinum (Bovine), Onosmodium Virginianum|Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|Avena Sativa, Damiana, Agnus Castus, Caladium Seguinum, Conium Maculatum, Phosphoricum Acidum, Phosphorus, Picricum Acidum|Agnus, Allium sativum, Ambra, Angelica sinensis radix, Aralia quinquefolia, Arnica, Arsenicum alb., Avena, Baptisia, Baryta carb., Bryonia, Cantharis, Lachesis, Lycopodium, Nux vom., Phosphoricum ac., Pulsatilla, Ruta, Sabal, Selenium, Zinc. met., Ginkgo|Endoplex M|Vital Male Sexual Energy|Agnus castus, Avena sativa, Cinchona officinalis, Humulus lupulus, Hyoscyamus niger, Ignatia amara, Passiflora incarnata, Valeriana officinalis|Agnus Castus, Ambra Grisea, Estradiol, L-Dopa, Melatonin, Petroselinum Sativum, Adenosinum Triphosphoricum Dinatrum, Alpha-Lipoicum Acidum, Nadidum, Pantothenic Acid, Sarcolacticum Acidum, Ubidecarenonum, Baryta Carbonica, Conium Maculatum, Selenium Metallicum, Folliculinum, Testosterone, Funiculus Umbilicalis Suis, Glandula Suprarenalis Suis, Hepar Suis, Hypothalamus Suis, Lymph Node (Suis), Medulla Ossis Suis, Oophorinum (Suis), Orchitinum (Suis), Pancreas Suis, Spleen (Suis), Proteus (Morgani)"
Labetalol Hydrochloride,,,1GEV3BAW9J,Labetalol HCl in Dextrose|Labetalol HCl in Sodium Chloride|Labetalol HCL|LABETALOL HCl
Viscum Album Fruiting Top,,,BK9092J5MP,"Arnica montana Root, Bryonia Dioica Root, Guaiacum officinale Resin, Toxicodendron Pubescens Shoot, Bellis Perennis, Ledum Palustre Twig, Ruta graveolens Flowering Top, and Viscum album Fruiting Top|Viscum album|Relaxing Legs|Chavita 6|Sarcolacticum Acidum, Viscum Album, Iodium, Fucus Vesiculosus, Galium Aparine, Natrum Oxalaceticum, Thyroidinum (Suis), DHEA (Dehydroepiandrosterone), Phenyl Isothiocyanate, Tri-Iodothyronine, Tyramine, Adenosinum Triphosphoricum Dinatrum, alpha-Ketoglutaricum Acidum, Fumaricum Acidum, Malic Acid, Colchicum Autumnale, Conium Maculatum, Funiculus Umbilicalis Suis, Hepar Suis, Medulla Ossis Suis, Pineal Gland (Suis), Spleen (Suis), Thymus (Suis), Calcarea Fluorica, Pulsatilla (Vulgaris), Spongia Tosta|Thyro Support|ADENOSINE TRIPHOSPHATE, ANTIMONIUM CRUDUM, CROTALUS HORRIDUS, ELAPS CORALLINUS, LYCOPODIUM CLAVATUM, NAJA TRIPUDIANS, VISCUM ALBUM FRUITING TOP|Viscum Abietis 1"
"Thyroid, Unspecified",,,0B4FDL9I6P,"Adenosinum Cyclophosphoricum, Apis Mellifica, Aranea Diadema, Belladonna, Boldo, Calcarea Carbonica, Echinacea (Angustifolia),Galium Aparine, Glandula Suprarenalis Suis, Hypothalamus (Bovine), Kali Iodatum, Phosphorus, Phytolacca Decandra, Pinus Sylvestris, Pituitarum Posterium (Bovine), Pulsatilla (Vulgaris), Rhus Tox, Scrophularia Nodosa, Sulphur, Thyroidinum (Bovine)|FCS CP|TLB-Matrix|Thyroid Liquescence 3021|THYROPRO|Thyroid Support|Echinacea, Alumina, Aralia quinquefolia, Argentum, Arnica montana, Arsenicum album, Baptisia tinctoria, Bryonia, Cantharis, Chelidonium majus, Conium maculatum, Gelsemium sempervirens, Iodium, Kali carbonicum, Kali iodatum, Lycopodium clavatum, Lycopus virginicus, Natrum muriaticum, Nux vomica, Phosphorus, Phytolacca decandra, Pulsatilla, Rhus toxicodendron, Sabal serrulata, Thyroidinum.|D-20"
Sus Scrofa Pituitary Gland,,,L0PFEMQ1DT,"Damiana, Galium, Glandula Suprarenalis, Hepar, Hypophysis, Korean Ginseng, Nuphar, Orchitinum, Phosphoricum ac, Populus Trem, Testosterone|FCS CP|THYROPRO|Melatonin, Nadidum, Niacin, Pyridoxinum Hydrochloricum, Zincum Sulphuricum, Hypophysis Suis, Hypothalamus (Suis), Lithium Carbonicum, Magnesia Carbonica, Pineal (Suis)|Endopar F|Quantum Harmony|Endoplex M|Vital Male Sexual Energy"
Timolol Maleate,,,P8Y54F701R,Brimonidine tartrate and Timolol maleate|Timoptic-XE|Timoptic in Ocudose|DORZOLAMIDE HYDROCHLORIDE TIMOLOL MALEATE|Dorzolamide Hydrochloride and Timolol Maleate Ophthalmic Solution|Timolol Maleate Ophthalmic Gel Forming Solution 0.25%|DORZOLAMIDE HYDROCHLORIDE and TIMOLOL MALEATE|Brimonidine Tartrate and Timolol Maleate
Olopatadine Hydrochloride,,,2XG66W44KF,olopatadine hydrochloride ophthalmic|olopatadine hydrochloride and mometasone furoate|Olopatadine Hydrochloride Ophthalmic Solution Once Daily|Eye Allergy Itch and Redness Relief|Olopatadine HCl|Olopatadine Hydrochloride Ophthalmic Solution|Once Daily Relief|PATADAY TWICE A DAY RELIEF
Phenazopyridine Hydrochloride,,,0EWG668W17,Quality Choice Urinary Pain Relief|AZO|Cystex Max UTI Pain Relief|Preferred Urinary Pain Relief|Phenazopyridine HCL|CVS Maximum Strength Urinary Pain Relief|URO-PAIN|Sunmark Urinary Pain Relief
Amanita Muscaria Fruiting Body,,,DIF093I037,"D-36|Agaricus muscarius|STRE PLUS|MBM 5 Large Intestine|Bestmade Natural Products BM183|Magnesium Combination 9232|BM BM123 DROPS|Echinacea, Aconitum napellus, Agaricus muscarius, Aralia quinquefolia, Baptisia tinctoria, Bryonia, Chelidonium majus, Eupatorium perfoliatum, Hepar sulphuris calcareum, Lachesis mutus, Lycopodium clavatum, Rhus toxicodendron, Sanguinaria canadensis, Sulphur, Thuja occidentalis, Bufo rana, Nux vomica, Anthracinum, Influenzinum, Pyrogenium"
Ampicillin Sodium,,,JFN36L5S8K,"Ampicillin sodium and Sulbactam sodium|AMPICILLIN|ampicillin|ampicillin sodium and sulbactam sodium|Ampicillin Injection|Ampicillin Sodium and Sulbactam Sodium|Ampicillin|ampicillin sodium, sulbactam sodium"
Lenalidomide,,,F0P408N6V4,Revlimid
Calcium Sulfate Anhydrous,,,E934B3V59H,"Bone Liquescence|Calcium Sulfate|Bestmade Natural Products BIO28|Bestmade Natural Products Calc Sulph 8x|CALCAREA FLUORICA, CALCAREA PHOSPHORICA, CALCAREA SULPHURICA, FERRUM PHOSPHORICUM, KALI MURIATICUM, KALI PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRUM SULPHURICUM, SILICEA|Stomach Distress|Calcarea Sulphurica 200ck|Cerebellum (Suis), Bryonia (Alba), Petroleum, Tabacum, Ambra Grisea, Cyclamen Europaeum, Natrum Salicylicum, Argentum Nitricum, Asarum Canadense, Calcarea Sulphurica, Carboneum Sulphuratum, Chininum Sulphuricum, Cocculus Indicus, Conium Maculatum, Digitalis Purpurea, Gelsemium Sempervirens, Phosphorus, Piper Methysticum, Silicea, Theridion"
Mercury,,,FXS1BY2PGL,"Oral Care-Gingivitis|Kidnex IV|Metex|Gum Therapy|Chamomilla, Echinacea, Aconitum napellus, Arnica montana, Arsenicum album, Baptisia tinctoria, Belladonna, Bryonia, Calendula officinalis, Chamomilla, Chelidonium majus, Crotalus horridus, Gelsemium sempervirens, Hepar sulphuris calcareum, Kreosotum, Mercurius vivus, Myrrha, Nux vomica, Phosphorus, Phytolacca decandra, Plantago major, Rhus toxicodendron, Silicea, Staphysagria|Chamomilla, Echinacea, Iris versicolor, Ruta graveolens, Taraxacum officinale, Antimonium crudum, Arsenicum album, Baptisia tinctoria, Bryonia, Carbo vegetabilis, Chelidonium majus, Cinchona officinalis, Colchicum autumnale, Daphne indica, Ipecacuanha, Iris versicolor, Kali carbonicum, Kreosotum, Lachesis mutus, Lycopodium clavatum, Magnesia carbonica, Mercurius vivus, Nux vomica, Phosphorus, Pulsatilla, Spigelia anthelmia, Sulphur, Pyrogenium|MERCURIUS VIVUS|Candid-Y"
Oxybutynin Chloride,,,L9F3D9RENQ,Oxybutynin Chloride Extended Release|oxybutynin
Datura Stramonium,,,G6W4F0V8Z3,Real Relief Natural Wellness Calming Syrup|FCS CP|Abrot Acon Agn Ail Ambr Ambro Am-C Ant-C Apis Arn Ars Aur-A Aur Bapt Bar-C Bell BB Both Bov Brom Cadm-S Calad Calc Camph Carb-Ac Card-M Cean Chel Chinin-A Cina Chin Cic Cob Colch Con Crot-H Crot-T Cupr Dulc Elaps Eup-Per Fl-Ac Galph Graph Gunp Ham Hekla Hell Hep Hydr-Ac Hyos Hyper Kali-Br Kali-C Kali-I Lath Laur Led Lob Merc-Cy Merc Mez Mosch Mur-Ac Naja Nat-C Nit-Ac Nux-M Pyrog Ph-Ac Pic-Ac Plb Rhus-T Ruta Samb Sang Sarr Sep Stram Sul-Ac Tab Terent Ter Teucr Verat Verat-V Vip|STRE PLUS|Difficulty Breathing Drops|Appetite - Craving Control|Hay Fever|Anxiety HP
Semecarpus Anacardium Juice,,,Y0F0BU8RDU,"ANACARDIUM ORI|RET Spleen/Pancreas 7002|Abrotanum (Artemisia Abrotanum), Anacardium Orientale, Fucus Vesiculosus, Helleborus Niger, Hypothalamus Suis, Lycopodium Clavatum, Thymolum, Thymus Serpyllum, Thyroidinum (Bovine), Glandula Suprarenalis Suis, Hepar Suis, Pancreas Suis, Cinchona Officinalis, Nicotinamidum, Baryta Carbonica, Calcarea Carbonica, Calcarea Phosphorica, Magnesia Phosphorica, Solidago Virgaurea, Graphites|Appetite - Craving Control|Peacefuli|Aethusa Cynapium, Ginkgo Biloba, Kali Phosphoricum, Cerebrum Suis, Hypothalamus Suis, Adenosinum Triphosphoricum Dinatrum, Alumina, Anacardium Orientale, Arsenicum Album, Cortisone Aceticum, Levothyroxinum, Lycopodium Clavatum, Nadidum, Phosphorus, Ubidecarenonum, Zincum Metallicum, Acetylcholine Chloride, Dopamine Hydrochloride, Gaba (Gamma-Aminobutyric Acid), Histaminum Hydrochloricum, Melatonin, Norepinephrine (Bitartrate), Serotonin (Hydrochloride), Oxytocin|Fear|Junior Moves"
Valacyclovir Hydrochloride,,,G447S0T1VC,valacyclovir|Valacyclovir|VALTREX
Enalapril Maleate,,,9O25354EPJ,Enalapril maleate oral solution|Enalapril Maleate and Hydrochlorothiazide|Enalapril Maleate Oral Solution|enalapril maleate and hydrochlorothiazide|Epaned|Enalapril|Vasotec|Vaseretic
Glycyrrhiza Glabra,,,2788Z9758H,"Bacteria-Chord|Female Liquescence|ACTIVATED CHARCOAL, CAUSTICUM, ARABICA COFFEE BEAN, PRASTERONE, GLYCYRRHIZA GLABRA, RIBES NIGRUM FLOWER BUD, ELEUTHERO, and VERATRUM ALBUM ROOT|Cimicifuga Racemosa, Fucus Vesiculosus, Glycyrrhiza Glabra, Xanthoxylum Fraxineum, Adrenalinum, Cerebrum Suis, Hypophysis Suis, Hypothalamus (Suis), Oophorinum (Suis), Pineal (Suis), Thyroidinum (Suis), Pulsatilla (Vulgaris), Sepia|Echinacea, Lappa major, Solidago virgaurea, Taraxacum officinale, Adrenalinum, Aloe, Arsenicum album, Baptisia tinctoria, Berberis aquifolium, Berberis vulgaris, Bryonia, Chelidonium majus, Crotalus horridus, Digitalis purpurea, Ferrum metallicum, Glonoinum, Hydrocotyle asiatica, Iodium, Iris versicolor, Lachesis mutus, Lycopodium clavatum, Natrum muriaticum, Nux vomica, Rhus toxicodendron, Ruta graveolens, Thuja occidentalis, Thyroidinum, Glycyrrhiza glabra|Alfalfa, Avena Sativa, Citrus Limonum, Glycyrrhiza Glabra, Uva-Ursi, Taraxacum Officinale, Galium Aparine, Schisandra Chinensis, Solidago Virgaurea, Tabacum, Berberis Vulgaris, Chelidonium Majus, Hepar Suis, Intestine (Suis), Kidney (Suis), Lung (Suis), Lymph Node (Suis), Magnesium Gluconate, Potassium Gluconate, Zincum Gluconicum, Nux Vomica, Sarcolacticum Acidum, Lacticum Acidum, Tylophora Asthmatica|AMERICAN GINSENG, AVENA SATIVA, CHAMOMILLA, COFFEA TOSTA, ESCHSCHOLTZIA CALIFORNICA, GLYCYRRHIZA GLABRA, HUMULUS LUPULUS, HYPERICUM PERFORATUM, KALI PHOSPHORICUM, PASSIFLORA INCARNATA, PHOSPHORUS, PULSATILLA VULGARIS, VALERIANA OFFICINALIS, ZINCUM VALERIANICUM|Candida"
